N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Biological Processes	Molecular Function	PANTHER ID
1860	0	0.12	4.03000004589558	0.416899984702468	0	RRRRRsp|O15027-3|SC16A_HUMAN	REVERSED Isoform 3 of Protein transport protein Sec16A OS=Homo sapiens GN=SEC16A	HUMAN	0					
1860	0	0.12	4.07700017094612	0.421700021252036	0	RRRRRsp|O15027-2|SC16A_HUMAN	REVERSED Isoform 2 of Protein transport protein Sec16A OS=Homo sapiens GN=SEC16A	HUMAN	0					
1860	0	0.12	6.6100001335144	0.849900022149086	0	RRRRRtr|X6RGP5|X6RGP5_HUMAN	REVERSED Protein transport protein Sec16A (Fragment) OS=Homo sapiens GN=SEC16A PE=4 SV=1	HUMAN	0					
1861	0.12	0.12	3.74200008809567	0.831599999219179	0	mtub_c_1_9535	Mycobacterium tuberculosis CDC1551 [2610538 - 2613423] mmpL9 gene product	c_1_9535	0					
1862	0.12	0.12	10.7199996709824	1.86500009149313	0	lcri_c_1_1168	Lactobacillus crispatus ST1 [869858 - 871144] ATP-dependent protease ATP-binding subunit	c_1_1168	0					
1863	0.12	0.12	9.39600020647049	2.68500000238419	0	sp|P12235|ADT1_HUMAN	ADP/ATP translocase 1 OS=Homo sapiens GN=SLC25A4 PE=1 SV=4	HUMAN	0					
1864	0.12	0.12	5.44000007212162	1.29500003531575	0	rmuc1724_c_1_5572	Rothia mucilaginosa DY-18 [2003005 - 2005320]  ORF	c_1_5572	0					
1865	0.12	0.12	7.73499980568886	2.76200007647276	0	paer_c_1_3175	Pseudomonas aeruginosa LESB58 [1031330 - 1032415] hypothetical protein	c_1_3175	0					
1866	0.12	0.12	8.84400010108948	6.80299997329712	0	sp|Q96E14|RMI2_HUMAN	RecQ-mediated genome instability protein 2 OS=Homo sapiens GN=RMI2 PE=1 SV=2	HUMAN	0					
1867	0.12	0.12	1.27100003883243	0.699299992993474	0	sp|A1L4H1|SRCRL_HUMAN	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D OS=Homo sapiens GN=SSC5D PE=2 SV=3	HUMAN	0					
1868	0.12	0.12	4.8810001462698	2.3709999397397	0	pstu_c_1_11069	Pseudomonas stutzeri A1501, CGMCC 0351 [3238495 - 3240645] hypothetical protein	c_1_11069	0					
1869	0.12	0.12	9.04799997806549	5.23799993097782	0	RRRRRtr|B9A041|B9A041_HUMAN	REVERSED Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=1	HUMAN	0					
1869	0	0.12	5.68899996578693	3.2930001616478	0	RRRRRsp|P40925|MDHC_HUMAN	REVERSED Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=4	HUMAN	0					
1869	0	0.12	5.39800003170967	3.125	0	RRRRRsp|P40925-3|MDHC_HUMAN	REVERSED Isoform 3 of Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1	HUMAN	0					
1869	0	0.12	7.75500014424324	4.49000000953674	0	RRRRRsp|P40925-2|MDHC_HUMAN	REVERSED Isoform 2 of Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1	HUMAN	0					
1869	0	0.12	5.33699989318848	3.08999996632338	0	RRRRRENST00000539945_20	REVERSED [84 - 1151] cdna:known chromosome:GRCh37:2:63816367:63834307:1 gene:ENSG00000014641 gene_biotype:protein_coding transcript_biotype:protein_coding	20	0					
1869	0	0.12	6.5090000629425	6.5090000629425	0	RRRRRtr|B8ZZ51|B8ZZ51_HUMAN	REVERSED Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=1	HUMAN	0					
1870	0.12	0.12	29.8900008201599	12.6399993896484	0	ENST00000477585_1	[1 - 261] cdna:known chromosome:GRCh37:1:969486:976105:1 gene:ENSG00000188157 gene_biotype:protein_coding transcript_biotype:processed_transcript	1	0					
1871	0.12	0.12	4.34800013899803	4.34800013899803	0	sp|Q04760|LGUL_HUMAN	Lactoylglutathione lyase OS=Homo sapiens GN=GLO1 PE=1 SV=4	HUMAN	0					
1871	0	0.12	4.73399981856346	4.73399981856346	0	sp|Q04760-2|LGUL_HUMAN	Isoform 2 of Lactoylglutathione lyase OS=Homo sapiens GN=GLO1	HUMAN	0					
1872	0.12	0.12	7.50000029802322	7.50000029802322	0	sp|P12724|ECP_HUMAN	Eosinophil cationic protein OS=Homo sapiens GN=RNASE3 PE=1 SV=2	HUMAN	0					
1873	0.12	0.12	8.51100012660027	8.51100012660027	0	pot786_c_42_77	Paenibacillus sp. oral taxon 786 D14 [31465 - 31887] hypothetical protein	c_42_77	0					
1874	0.12	0.12	19.6099996566772	19.6099996566772	0	pot472_c_69_4	Prevotella sp. oral taxon 472 F0295 [2002 - 2154] hypothetical protein	c_69_4	0					
1875	0.12	0.12	1.99100002646446	1.99100002646446	0	ploe_c_10_276	Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930 [98709 - 100064]  ORF	c_10_276	0					
1876	0.12	0.12	2.67900004982948	2.67900004982948	0	pflu1300_c_1_7879	Pseudomonas fluorescens Pf-5 [2420760 - 2421767]  ORF	c_1_7879	0					
1877	0.12	0.12	6.11100010573864	6.11100010573864	0	apar_c_1_4530	Atopobium parvulum ATCC 33793 DSM 20469 IPP 1246 [1314555 - 1314016] 50S ribosomal protein L10	c_1_4530	0					
1878	0.12	0.12	21.4300006628037	21.4300006628037	0	RRRRRsot149_c_22_35	REVERSED Selenomonas sp. oral taxon 149 str. 67H29BP [10596 - 10763] hypothetical protein	c_22_35	0					
1879	0.12	0.12	55.0000011920929	55.0000011920929	0	ENST00000335012_41	[1967 - 2026] cdna:known chromosome:GRCh37:3:184795838:184870802:-1 gene:ENSG00000187068 gene_biotype:protein_coding transcript_biotype:protein_coding	41	0					
1880	0.11	0.12	41.3300007581711	21.3300004601479	0	aot848_c_9_354	Actinomyces sp. oral taxon 848 F0332 [40697 - 40473] hypothetical protein	c_9_354	0					
1881	0.11	0.12	5.68599998950958	2.67600007355213	0	sang2334_c_73_7	Streptococcus anginosus CCUG 39159 [304 - 1200] partial ORF	c_73_7	0					
1882	0.11	0.12	14.7499993443489	8.19699987769127	0	pden_c_1_786	Parascardovia denticolens F0305, DSM 10105 [261194 - 261559] hypothetical protein	c_1_786	0					
1883	0.11	0.12	15.6399995088577	15.6399995088577	0	tr|H0Y5N4|H0Y5N4_HUMAN	Transcription factor SOX-10 (Fragment) OS=Homo sapiens GN=SOX10 PE=4 SV=1	HUMAN	0					
1884	0.11	0.12	3.28899994492531	3.28899994492531	0	aot448_c_19_187	Actinomyces sp. oral taxon 448 F0400 [44869 - 43958] hypothetical protein	c_19_187	0					
1885	0.11	0.12	1.53799997642636	1.53799997642636	0	RRRRRsp|Q8N8Z6|DCBD1_HUMAN	REVERSED Discoidin, CUB and LCCL domain-containing protein 1 OS=Homo sapiens GN=DCBLD1 PE=1 SV=2	HUMAN	0					
1885	0	0.12	2.04099994152784	2.04099994152784	0	RRRRRsp|Q8N8Z6-2|DCBD1_HUMAN	REVERSED Isoform 2 of Discoidin, CUB and LCCL domain-containing protein 1 OS=Homo sapiens GN=DCBLD1	HUMAN	0					
1886	0.11	0.11	36.2899988889694	1.22999995946884	0	RRRRRENST00000331563_25	REVERSED [29 - 2467] cdna:known chromosome:GRCh37:11:394217:404908:1 gene:ENSG00000184363 gene_biotype:protein_coding transcript_biotype:protein_coding	25	0					
1886	0	0.11	32.3900014162064	1.23199997469783	0	RRRRRsp|Q9Y446-2|PKP3_HUMAN	REVERSED Isoform PKP3b of Plakophilin-3 OS=Homo sapiens GN=PKP3	HUMAN	0					
1886	0	0.11	30.3600013256073	1.25500001013279	0	RRRRRsp|Q9Y446|PKP3_HUMAN	REVERSED Plakophilin-3 OS=Homo sapiens GN=PKP3 PE=1 SV=1	HUMAN	0					
1886	0	0.11	56.4100027084351	6.40999972820282	0	RRRRRtr|E9PRW6|E9PRW6_HUMAN	REVERSED Plakophilin-3 (Fragment) OS=Homo sapiens GN=PKP3 PE=1 SV=1	HUMAN	0					
1886	0	0.11	44.6700006723404	5.07600009441376	0	RRRRRtr|E9PKC4|E9PKC4_HUMAN	REVERSED Plakophilin-3 (Fragment) OS=Homo sapiens GN=PKP3 PE=1 SV=1	HUMAN	0					
1886	0	0.11	46.2300002574921	4.71699982881546	0	RRRRRtr|E9PK71|E9PK71_HUMAN	REVERSED Plakophilin-3 (Fragment) OS=Homo sapiens GN=PKP3 PE=1 SV=1	HUMAN	0					
1886	0	0.11	73.3299970626831	8.33299979567528	0	RRRRRtr|E9PJR7|E9PJR7_HUMAN	REVERSED Plakophilin-3 (Fragment) OS=Homo sapiens GN=PKP3 PE=1 SV=1	HUMAN	0					
1887	0.11	0.11	11.2199999392033	1.06300003826618	0	RRRRRENST00000299767_44	REVERSED [51 - 2591] cdna:known chromosome:GRCh37:12:104324112:104341704:1 gene:ENSG00000166598 gene_biotype:protein_coding transcript_biotype:protein_coding	44	0					
1887	0	0.11	9.21500027179718	1.12100001424551	0	RRRRRsp|P14625|ENPL_HUMAN	REVERSED Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1	HUMAN	0					
1888	0.11	0.11	8.23300033807755	1.10400002449751	0	elen_c_1_14501	Eggerthella lenta VPI 0255, DSM 2243 [2741512 - 2738525] hypothetical protein	c_1_14501	0					
1889	0.11	0.11	4.18299995362759	0.453600008040667	0	RRRRRsp|Q68DN1|CB016_HUMAN	REVERSED Uncharacterized protein C2orf16 OS=Homo sapiens GN=C2orf16 PE=2 SV=3	HUMAN	0					
1890	0.11	0.11	4.8470001667738	0.573999993503094	0	RRRRRsp|O60486|PLXC1_HUMAN	REVERSED Plexin-C1 OS=Homo sapiens GN=PLXNC1 PE=1 SV=1	HUMAN	0					
1891	0.11	0.11	16.329999268055	3.3330000936985	0	sp|O15144|ARPC2_HUMAN	Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens GN=ARPC2 PE=1 SV=1	HUMAN	0					
1891	0	0.11	15.2199998497963	3.10600008815527	0	ENST00000315717_20	[104 - 1069] cdna:known chromosome:GRCh37:2:219081817:219119071:1 gene:ENSG00000163466 gene_biotype:protein_coding transcript_biotype:protein_coding	20	0					
1892	0.11	0.11	6.83600008487701	0.976600032299757	0	atum_c_2_9999	Agrobacterium tumefaciens str. C58, ATCC 33970 [1348725 - 1345654] sarcosine oxidase alpha subunit	c_2_9999	0					
1893	0.11	0.11	2.00399998575449	0.512599991634488	0	sp|Q8IZY2|ABCA7_HUMAN	ATP-binding cassette sub-family A member 7 OS=Homo sapiens GN=ABCA7 PE=1 SV=3	HUMAN	0					
1893	0	0.11	2.14099995791912	0.547799980267882	0	sp|Q8IZY2-2|ABCA7_HUMAN	Isoform 2 of ATP-binding cassette sub-family A member 7 OS=Homo sapiens GN=ABCA7	HUMAN	0					
1893	0	0.11	4.23000007867813	1.86100006103516	0	tr|H0YCN5|H0YCN5_HUMAN	ATP-binding cassette sub-family A member 7 (Fragment) OS=Homo sapiens GN=ABCA7 PE=4 SV=2	HUMAN	0					
1894	0.11	0.11	8.76599997282028	1.6100000590086	0	pstu_c_1_7009	Pseudomonas stutzeri A1501, CGMCC 0351 [2040148 - 2041824] methyl-accepting chemotaxis protein	c_1_7009	0					
1895	0.11	0.11	3.57999987900257	1.43200000748038	0	mtub_c_1_22	Mycobacterium tuberculosis CDC1551 [7302 - 9815] DNA gyrase subunit A	c_1_22	0					
1896	0.11	0.11	5.52799999713898	1.46300001069903	0	RRRRRsp|Q06455-3|MTG8_HUMAN	REVERSED Isoform 3 of Protein CBFA2T1 OS=Homo sapiens GN=RUNX1T1	HUMAN	0					
1896	0	0.1	4.13900017738342	1.48999998345971	0	RRRRRsp|Q06455|MTG8_HUMAN	REVERSED Protein CBFA2T1 OS=Homo sapiens GN=RUNX1T1 PE=1 SV=2	HUMAN	0					
1896	0	0.1	4.4089999049902	1.58699993044138	0	RRRRRsp|Q06455-4|MTG8_HUMAN	REVERSED Isoform 4 of Protein CBFA2T1 OS=Homo sapiens GN=RUNX1T1	HUMAN	0					
1896	0	0.1	4.33299988508224	1.5599999576807	0	RRRRRsp|Q06455-2|MTG8_HUMAN	REVERSED Isoform MTG8A of Protein CBFA2T1 OS=Homo sapiens GN=RUNX1T1	HUMAN	0					
1897	0.11	0.11	26.9499987363815	9.22000035643578	0	RRRRRkora_c_4_55	REVERSED Kingella oralis ATCC 51147 [12365 - 12787] hypothetical protein	c_4_55	0					
1898	0.11	0.11	51.0399997234344	12.5	0	ENST00000379061_21	[1633 - 1920] cdna:known chromosome:GRCh37:17:26691378:26725151:1 gene:ENSG00000004139 gene_biotype:protein_coding transcript_biotype:processed_transcript	21	0					
1898	0	0.11	15.0000005960464	15.0000005960464	0	ENST00000457710_50	[4153 - 4392] cdna:novel chromosome:GRCh37:17:26698683:26728065:1 gene:ENSG00000004139 gene_biotype:protein_coding transcript_biotype:protein_coding	50	0					
1899	0.11	0.11	6.10200017690659	3.05100008845329	0	sp|Q96JZ2-2|HSH2D_HUMAN	Isoform 2 of Hematopoietic SH2 domain-containing protein OS=Homo sapiens GN=HSH2D	HUMAN	0					
1899	0	0.11	2.99999993294477	2.99999993294477	0	tr|K7ERI2|K7ERI2_HUMAN	Hematopoietic SH2 domain-containing protein OS=Homo sapiens GN=HSH2D PE=4 SV=1	HUMAN	0					
1899	0	0.11	5.20199984312058	5.20199984312058	0	tr|K7EP18|K7EP18_HUMAN	Hematopoietic SH2 domain-containing protein (Fragment) OS=Homo sapiens GN=HSH2D PE=4 SV=1	HUMAN	0					
1899	0	0.11	3.43500003218651	3.43500003218651	0	tr|H7BYQ7|H7BYQ7_HUMAN	Hematopoietic SH2 domain-containing protein OS=Homo sapiens GN=HSH2D PE=4 SV=1	HUMAN	0					
1899	0	0.11	2.55699995905161	2.55699995905161	0	sp|Q96JZ2|HSH2D_HUMAN	Hematopoietic SH2 domain-containing protein OS=Homo sapiens GN=HSH2D PE=1 SV=1	HUMAN	0					
1900	0.11	0.11	20.2399998903275	11.9000002741814	0	belk_c_756_13	Bradyrhizobium elkanii 587 [3840 - 3589] partial (REVERSE SENSE) ORF	c_756_13	0					
1901	0.11	0.11	2.67200004309416	1.14500001072884	0	RRRRRsp|P57737-3|CORO7_HUMAN	REVERSED Isoform 3 of Coronin-7 OS=Homo sapiens GN=CORO7	HUMAN	0					
1902	0.11	0.11	26.5799999237061	15.1899993419647	0	ENST00000455734_5	[277 - 513] cdna:known chromosome:GRCh37:9:127262706:127269514:-1 gene:ENSG00000136931 gene_biotype:protein_coding transcript_biotype:protein_coding	5	0					
1903	0.11	0.11	4.83300015330315	4.83300015330315	0	vaty_c_3_429	Veillonella atypica ACS-134-V-Col7a [20018 - 19212] ABC transporter, ATP-binding protein	c_3_429	0					
1904	0.11	0.11	11.2499997019768	11.2499997019768	0	tr|K7EQQ9|K7EQQ9_HUMAN	60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=1	HUMAN	0					
1904	0	0.11	6.25	6.25	0	tr|K7ELC7|K7ELC7_HUMAN	60S ribosomal protein L27 (Fragment) OS=Homo sapiens GN=RPL27 PE=1 SV=1	HUMAN	0					
1904	0	0.11	6.61799982190132	6.61799982190132	0	sp|P61353|RL27_HUMAN	60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=2	HUMAN	0					
1905	0.11	0.11	12.899999320507	12.899999320507	0	sot058_c_17_40	Streptococcus sp. oral taxon 058 F0407 [25232 - 25417] hypothetical protein	c_17_40	0					
1906	0.11	0.11	4.13199998438358	4.13199998438358	0	nmen_c_27_23	Neisseria meningitidis ATCC 13091 [6906 - 7631] inorganic pyrophosphatase	c_27_23	0					
1907	0.11	0.11	16.1799997091293	16.1799997091293	0	aot170_c_19_94	Actinomyces sp. oral taxon 170 F0386 [32293 - 32496] hypothetical protein	c_19_94	0					
1908	0.11	0.11	2.88500003516674	2.88500003516674	0	NCBIABQV_c_14_151	Lactobacillus paracasei subsp. paracasei 8700:2 [67750 - 66815] (REVERSE SENSE) ORF	c_14_151	0					
1909	0.11	0.11	88.8899981975555	88.8899981975555	0	ENST00000514028_16	[668 - 721] cdna:known chromosome:GRCh37:5:88016166:88179031:-1 gene:ENSG00000081189 gene_biotype:protein_coding transcript_biotype:protein_coding	16	0					
1910	0.11	0.11	32.1399986743927	32.1399986743927	0	ENST00000458685_4	[74 - 157] cdna:known chromosome:GRCh37:17:20339650:20350557:1 gene:ENSG00000230528 gene_biotype:pseudogene transcript_biotype:processed_transcript	4	0					
1911	0.1	0.11	50	30.7700008153915	0	sot149_c_8_325	Selenomonas sp. oral taxon 149 str. 67H29BP [98104 - 98259] hypothetical protein	c_8_325	0					
1912	0.1	0.11	2.61199995875359	1.30599997937679	0	sot138_c_12_47	Selenomonas sp. oral taxon 138 F0429 [12480 - 14546]  ORF	c_12_47	0					
1913	0.1	0.11	3.83200012147427	1.64199993014336	0	jign_c_7_60	Johnsonella ignava ATCC 51276 [48707 - 50350] cobyric acid synthase CobQ	c_7_60	0					
1914	0.1	0.11	2.86500006914139	2.86500006914139	0	RRRRRsp|Q8NEP7|KLDC9_HUMAN	REVERSED Kelch domain-containing protein 9 OS=Homo sapiens GN=KLHDC9 PE=1 SV=2	HUMAN	0					
1915	0.1	0.11	19.5700004696846	19.5700004696846	0	ENST00000268919_34	[1973 - 2110] cdna:known chromosome:GRCh37:17:51900239:51902573:1 gene:ENSG00000141200 gene_biotype:protein_coding transcript_biotype:protein_coding	34	0					
1916	0.1	0.1	17.739999294281	3.2260000705719	0	NCBIACDX_c_3_325	Neisseria mucosa ATCC 25996 [95672 - 96787] hypothetical protein	c_3_325	0					
1917	0.1	0.1	3.96299995481968	1.05699999257922	0	sp|Q9ULG6|CCPG1_HUMAN	Cell cycle progression protein 1 OS=Homo sapiens GN=CCPG1 PE=2 SV=3	HUMAN	0					
1917	0	0.1	3.71700003743172	0.991300027817488	0	sp|Q9ULG6-5|CCPG1_HUMAN	Isoform 5 of Cell cycle progression protein 1 OS=Homo sapiens GN=CCPG1	HUMAN	0					
1917	0	0.1	4.89399991929531	1.30500001832843	0	sp|Q9ULG6-2|CCPG1_HUMAN	Isoform 2 of Cell cycle progression protein 1 OS=Homo sapiens GN=CCPG1	HUMAN	0					
1917	0	0.09	3.84600013494492	1.33800003677607	0	sp|Q9ULG6-4|CCPG1_HUMAN	Isoform 4 of Cell cycle progression protein 1 OS=Homo sapiens GN=CCPG1	HUMAN	0					
1918	0.1	0.1	7.33499974012375	2.44500003755093	0	sp|Q6ICG6-2|K0930_HUMAN	Isoform 2 of Uncharacterized protein KIAA0930 OS=Homo sapiens GN=KIAA0930	HUMAN	0					
1918	0	0.09	19.7400003671646	6.57899975776672	0	tr|B0QY20|B0QY20_HUMAN	Uncharacterized protein KIAA0930 (Fragment) OS=Homo sapiens GN=KIAA0930 PE=4 SV=1	HUMAN	0					
1918	0	0.09	7.77200013399124	2.59099993854761	0	tr|B0AZU2|B0AZU2_HUMAN	Uncharacterized protein KIAA0930 OS=Homo sapiens GN=KIAA0930 PE=1 SV=1	HUMAN	0					
1918	0	0.09	7.17800036072731	2.47499998658895	0	sp|Q6ICG6|K0930_HUMAN	Uncharacterized protein KIAA0930 OS=Homo sapiens GN=KIAA0930 PE=1 SV=1	HUMAN	0					
1918	0	0.09	14.7100001573563	7.35300034284592	0	tr|B0QY18|B0QY18_HUMAN	Uncharacterized protein KIAA0930 (Fragment) OS=Homo sapiens GN=KIAA0930 PE=4 SV=1	HUMAN	0					
1918	0	0.09	5.40499985218048	2.70300004631281	0	sp|Q6ICG6-3|K0930_HUMAN	Isoform 3 of Uncharacterized protein KIAA0930 OS=Homo sapiens GN=KIAA0930	HUMAN	0					
1919	0.1	0.1	2.57399994879961	0.588200008496642	0	sp|P52701|MSH6_HUMAN	DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=1 SV=2	HUMAN	0					
1919	0	0.1	1.95099990814924	0.650400016456842	0	sp|P52701-3|MSH6_HUMAN	Isoform 3 of DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6	HUMAN	0					
1919	0	0.1	1.41799999400973	0.756100006401539	0	sp|P52701-4|MSH6_HUMAN	Isoform 4 of DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6	HUMAN	0					
1920	0.1	0.1	5.78199997544289	2.75999996811152	0	scon_c_3_1075	Streptococcus constellatus subsp. pharyngis SK1060 [75047 - 72765] phosphorylase, glycogen/starch/alpha-glucan family	c_3_1075	0					
1921	0.1	0.1	6.97999969124794	1.99400000274181	0	RRRRRsp|Q5SY16|NOL9_HUMAN	REVERSED Polynucleotide 5'-hydroxyl-kinase NOL9 OS=Homo sapiens GN=NOL9 PE=1 SV=1	HUMAN	0					
1922	0.1	0.1	5.14499992132187	1.7680000513792	0	tsoc_c_2_452	Treponema socranskii subsp. paredis ATCC 35535 [144300 - 146165]  ORF	c_2_452	0					
1923	0.1	0.1	2.41400003433228	0.758600002154708	0	tr|F5H527|F5H527_HUMAN	Protein phosphatase Slingshot homolog 2 OS=Homo sapiens GN=SSH2 PE=1 SV=1	HUMAN	0					
1923	0	0.1	2.45999991893768	0.773000018671155	0	sp|Q76I76|SSH2_HUMAN	Protein phosphatase Slingshot homolog 2 OS=Homo sapiens GN=SSH2 PE=1 SV=1	HUMAN	0					
1924	0.1	0.1	5.94700016081333	1.09200002625585	0	sp|Q9UHI6|DDX20_HUMAN	Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens GN=DDX20 PE=1 SV=2	HUMAN	0					
1925	0.1	0.1	5.07100000977516	1.26799996942282	0	ouli_c_1_80	Olsenella uli VPI, DSM 7084, ATCC 49627 [23142 - 25034] GTP-binding protein TypA	c_1_80	0					
1926	0.1	0.1	12.5699996948242	6.28599971532822	0	tr|S4R3H8|S4R3H8_HUMAN	Ubiquitin-protein ligase E3B (Fragment) OS=Homo sapiens GN=UBE3B PE=4 SV=1	HUMAN	0					
1926	0	0.1	2.06000003963709	1.03000001981854	0	sp|Q7Z3V4|UBE3B_HUMAN	Ubiquitin-protein ligase E3B OS=Homo sapiens GN=UBE3B PE=1 SV=3	HUMAN	0					
1927	0.1	0.1	7.92099982500076	4.61999997496605	0	tr|F8WF16|F8WF16_HUMAN	Periphilin-1 OS=Homo sapiens GN=PPHLN1 PE=1 SV=1	HUMAN	0					
1927	0	0.1	5.45499995350838	3.63599993288517	0	tr|F8W0Q9|F8W0Q9_HUMAN	Periphilin-1 OS=Homo sapiens GN=PPHLN1 PE=1 SV=1	HUMAN	0					
1927	0	0.1	12.5	8.33299979567528	0	tr|F8VWU8|F8VWU8_HUMAN	Periphilin-1 (Fragment) OS=Homo sapiens GN=PPHLN1 PE=1 SV=1	HUMAN	0					
1927	0	0.1	13.0400002002716	8.69600027799606	0	tr|F8VPY7|F8VPY7_HUMAN	Periphilin-1 (Fragment) OS=Homo sapiens GN=PPHLN1 PE=1 SV=1	HUMAN	0					
1927	0	0.1	7.05899968743324	4.11799997091293	0	tr|B7Z8L1|B7Z8L1_HUMAN	Periphilin-1 OS=Homo sapiens GN=PPHLN1 PE=1 SV=1	HUMAN	0					
1927	0	0.1	4.58500012755394	3.057000041008	0	sp|Q8NEY8|PPHLN_HUMAN	Periphilin-1 OS=Homo sapiens GN=PPHLN1 PE=1 SV=2	HUMAN	0					
1927	0	0.1	6.03399984538555	4.02299985289574	0	sp|Q8NEY8-9|PPHLN_HUMAN	Isoform 9 of Periphilin-1 OS=Homo sapiens GN=PPHLN1	HUMAN	0					
1927	0	0.1	5.72200007736683	3.81500013172627	0	sp|Q8NEY8-8|PPHLN_HUMAN	Isoform 8 of Periphilin-1 OS=Homo sapiens GN=PPHLN1	HUMAN	0					
1927	0	0.1	7.52400010824203	4.38899993896484	0	sp|Q8NEY8-6|PPHLN_HUMAN	Isoform 6 of Periphilin-1 OS=Homo sapiens GN=PPHLN1	HUMAN	0					
1927	0	0.1	9.3019999563694	5.42600005865097	0	sp|Q8NEY8-5|PPHLN_HUMAN	Isoform 5 of Periphilin-1 OS=Homo sapiens GN=PPHLN1	HUMAN	0					
1927	0	0.1	5.53000010550022	3.2260000705719	0	sp|Q8NEY8-3|PPHLN_HUMAN	Isoform 3 of Periphilin-1 OS=Homo sapiens GN=PPHLN1	HUMAN	0					
1927	0	0.1	5.61500005424023	3.74299995601177	0	sp|Q8NEY8-2|PPHLN_HUMAN	Isoform 2 of Periphilin-1 OS=Homo sapiens GN=PPHLN1	HUMAN	0					
1927	0	0.1	3.85700017213821	3.85700017213821	0	tr|F8W6A0|F8W6A0_HUMAN	Periphilin-1 OS=Homo sapiens GN=PPHLN1 PE=1 SV=1	HUMAN	0					
1928	0.1	0.1	2.28799991309643	1.21099995449185	0	cot412_c_3_453	Capnocytophaga sp. oral taxon 412 F0487 [2333 - 105] (REVERSE SENSE) ORF	c_3_453	0					
1929	0.1	0.1	9.02300029993057	9.02300029993057	0	RRRRRtr|K7ERU7|K7ERU7_HUMAN	REVERSED Uncharacterized protein C19orf43 OS=Homo sapiens GN=C19orf43 PE=1 SV=1	HUMAN	0					
1929	0	0.1	7.99999982118607	7.99999982118607	0	RRRRRtr|K7EN60|K7EN60_HUMAN	REVERSED Uncharacterized protein C19orf43 OS=Homo sapiens GN=C19orf43 PE=1 SV=1	HUMAN	0					
1929	0	0.1	9.09100025892258	9.09100025892258	0	RRRRRtr|K7ELS0|K7ELS0_HUMAN	REVERSED Uncharacterized protein C19orf43 OS=Homo sapiens GN=C19orf43 PE=1 SV=1	HUMAN	0					
1929	0	0.1	6.81800022721291	6.81800022721291	0	RRRRRsp|Q9BQ61|CS043_HUMAN	REVERSED Uncharacterized protein C19orf43 OS=Homo sapiens GN=C19orf43 PE=1 SV=1	HUMAN	0					
1930	0.1	0.1	6.75399973988533	2.25099995732307	0	RRRRRsp|Q13164-3|MK07_HUMAN	REVERSED Isoform 3 of Mitogen-activated protein kinase 7 OS=Homo sapiens GN=MAPK7	HUMAN	0					
1930	0	0.1	8.33299979567528	8.33299979567528	0	RRRRRtr|S4R3I1|S4R3I1_HUMAN	REVERSED Mitogen-activated protein kinase 7 (Fragment) OS=Homo sapiens GN=MAPK7 PE=4 SV=1	HUMAN	0					
1930	0	0.1	7.64300003647804	7.64300003647804	0	RRRRRtr|J3KT61|J3KT61_HUMAN	REVERSED Mitogen-activated protein kinase 7 (Fragment) OS=Homo sapiens GN=MAPK7 PE=4 SV=1	HUMAN	0					
1930	0	0.1	4.97899986803532	4.97899986803532	0	RRRRRtr|C9JUK9|C9JUK9_HUMAN	REVERSED Mitogen-activated protein kinase 7 (Fragment) OS=Homo sapiens GN=MAPK7 PE=3 SV=1	HUMAN	0					
1930	0	0.1	1.47099997848272	1.47099997848272	0	RRRRRsp|Q13164|MK07_HUMAN	REVERSED Mitogen-activated protein kinase 7 OS=Homo sapiens GN=MAPK7 PE=1 SV=2	HUMAN	0					
1930	0	0.1	1.30399996414781	1.30399996414781	0	RRRRRENST00000395604_39	REVERSED [2 - 2761] cdna:known chromosome:GRCh37:17:19281636:19286857:1 gene:ENSG00000166484 gene_biotype:protein_coding transcript_biotype:protein_coding	39	0					
1931	0.1	0.1	5.88200017809868	5.88200017809868	0	tr|Q5JYX0|Q5JYX0_HUMAN	Cell division control protein 42 homolog (Fragment) OS=Homo sapiens GN=CDC42 PE=1 SV=1	HUMAN	0					
1931	0	0.1	3.43299992382526	3.43299992382526	0	tr|E7ETU3|E7ETU3_HUMAN	Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=1	HUMAN	0					
